latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.145,-86.704,325.8,1.1,1,7/13/2018,1850,A,44,6.0NRT,308.8,10.7,D
35.565,-90.244,316.3,1.6,1.3,7/13/2018,1850,A,60,6.0NRT,299.5,15,D
35.672,-90.531,318,1.7,1.3,7/13/2018,1850,A,43,6.0NRT,300.1,17.4,D
37.617,-84.803,322.1,1,1,7/13/2018,1850,A,42,6.0NRT,307,9.8,D
36.641,-92.711,319,2.2,1.4,7/13/2018,1850,A,57,6.0NRT,296.7,32.8,D
36.993,-91.99,318.5,1.9,1.4,7/13/2018,1850,A,47,6.0NRT,299.9,26,D
37.828,-88.763,314,1.2,1.1,7/13/2018,1850,A,39,6.0NRT,294.9,8.9,D
38.299,-87.555,318.8,1.1,1,7/13/2018,1850,A,20,6.0NRT,304.3,8.9,D
37.896,-91.294,321.6,1.7,1.3,7/13/2018,1850,A,65,6.0NRT,303,17.9,D
39.141,-85.955,318.6,1,1,7/13/2018,1850,A,39,6.0NRT,303.6,7.9,D
41.458,-81.68,328.5,1.3,1.1,7/13/2018,1850,A,80,6.0NRT,307.5,16.6,D
41.678,-85.701,321.8,1,1,7/13/2018,1850,A,50,6.0NRT,304.8,7.2,D
41.994,-83.271,327.2,1.2,1.1,7/13/2018,1850,A,69,6.0NRT,302.2,16.4,D
41.723,-85.916,321,1,1,7/13/2018,1850,A,52,6.0NRT,305.4,7.5,D
41.721,-85.928,323.2,1,1,7/13/2018,1850,A,58,6.0NRT,306.4,9.1,D
41.746,-87.874,322.7,1,1,7/13/2018,1850,A,55,6.0NRT,306.6,9.1,D
43.096,-89.528,320.7,1.1,1,7/13/2018,1850,A,27,6.0NRT,300.6,6.7,D
49.84,-92.072,308.3,1.1,1,7/13/2018,1850,A,25,6.0NRT,295.5,4.7,D
19.536,-154.85,318.2,2,1.4,7/13/2018,2035,T,14,6.0NRT,287.3,22.4,D
19.508,-154.841,361.3,2,1.4,7/13/2018,2035,T,91,6.0NRT,288.3,0,D
19.497,-154.861,406.9,2,1.4,7/13/2018,2035,T,94,6.0NRT,288.6,818.2,D
19.495,-154.842,401.1,2,1.4,7/13/2018,2035,T,100,6.0NRT,292.2,0,D
19.485,-154.862,380.5,2,1.4,7/13/2018,2035,T,71,6.0NRT,285.9,417.7,D
19.483,-154.844,375.8,2,1.4,7/13/2018,2035,T,100,6.0NRT,289.2,0,D
24.464,-107.317,341.1,1,1,7/13/2018,2025,A,90,6.0NRT,306.3,24.7,D
25.339,-108.11,339.1,1.1,1,7/13/2018,2025,A,69,6.0NRT,310.7,18.9,D
28.38,-112.306,313.7,1.6,1.2,7/13/2018,2025,A,59,6.0NRT,301.3,17.5,D
28.698,-112.921,310.9,1.7,1.3,7/13/2018,2025,A,33,6.0NRT,299.5,13.6,D
29.933,-107.624,342.5,1,1,7/13/2018,2025,A,88,6.0NRT,315.6,23.9,D
32.188,-102.006,348.7,1.8,1.3,7/13/2018,2025,A,92,6.0NRT,309.8,98.3,D
32.569,-114.827,332.8,1.9,1.3,7/13/2018,2025,A,25,6.0NRT,309.3,22.3,D
32.579,-114.816,337.5,1.8,1.3,7/13/2018,2025,A,75,6.0NRT,309.7,38.6,D
32.486,-115.336,339,2,1.4,7/13/2018,2025,A,78,6.0NRT,313.3,45.7,D
32.482,-115.357,340.5,2,1.4,7/13/2018,2025,A,81,6.0NRT,313.3,53,D
32.602,-114.823,342.5,1.8,1.3,7/13/2018,2025,A,83,6.0NRT,308.9,56.4,D
45.889,-118.335,339,1.4,1.2,7/13/2018,2030,A,79,6.0NRT,319.2,34.7,D
45.885,-118.353,339,1.4,1.2,7/13/2018,2030,A,85,6.0NRT,322.5,33.3,D
47.992,-117.747,327.8,1.2,1.1,7/13/2018,2030,A,63,6.0NRT,312.3,16,D
47.864,-118.422,335.9,1.3,1.1,7/13/2018,2030,A,62,6.0NRT,313.5,33.4,D
47.267,-123.15,318.8,2.3,1.5,7/13/2018,2030,A,67,6.0NRT,299.5,36.2,D
47.27,-123.123,311,2.3,1.5,7/13/2018,2030,A,43,6.0NRT,298.3,16.1,D
47.263,-123.152,318.2,2.3,1.5,7/13/2018,2030,A,67,6.0NRT,299.3,36,D
48.796,-118.594,333.6,1.3,1.1,7/13/2018,2030,A,85,6.0NRT,311.2,29.6,D
19.468,-154.837,379.3,1,1,7/13/2018,2340,A,100,6.0NRT,301.3,140.1,D
19.467,-154.846,362.2,1,1,7/13/2018,2340,A,92,6.0NRT,289.1,0,D
19.478,-154.829,365.7,1,1,7/13/2018,2340,A,95,6.0NRT,297,0,D
19.477,-154.839,408.1,1,1,7/13/2018,2340,A,100,6.0NRT,310.6,0,D
19.476,-154.848,379.4,1,1,7/13/2018,2340,A,100,6.0NRT,297.3,0,D
19.487,-154.836,415.6,1,1,7/13/2018,2340,A,100,6.0NRT,313.5,0,D
19.485,-154.846,437.4,1,1,7/13/2018,2340,A,100,6.0NRT,323.3,0,D
19.484,-154.855,360.3,1,1,7/13/2018,2340,A,90,6.0NRT,299.1,0,D
19.477,-154.902,446.1,1,1,7/13/2018,2340,A,75,6.0NRT,320.1,652.4,D
19.476,-154.911,396.4,1,1,7/13/2018,2340,A,75,6.0NRT,307.4,222.8,D
19.496,-154.838,425.5,1,1,7/13/2018,2340,A,100,6.0NRT,310.5,0,D
19.494,-154.847,501,1,1,7/13/2018,2340,A,100,6.0NRT,400.1,0,D
19.493,-154.857,406.5,1,1,7/13/2018,2340,A,100,6.0NRT,312.9,0,D
19.492,-154.866,404.6,1,1,7/13/2018,2340,A,100,6.0NRT,300.8,0,D
19.49,-154.875,500.8,1,1,7/13/2018,2340,A,94,6.0NRT,325,1623.6,D
19.489,-154.885,499.3,1,1,7/13/2018,2340,A,94,6.0NRT,400.1,1584.7,D
19.505,-154.839,368.2,1,1,7/13/2018,2340,A,98,6.0NRT,300.4,0,D
19.503,-154.849,481.9,1,1,7/13/2018,2340,A,100,6.0NRT,324,0,D
19.502,-154.858,501,1,1,7/13/2018,2340,A,100,6.0NRT,400.1,0,D
19.501,-154.867,500.9,1,1,7/13/2018,2340,A,100,6.0NRT,325,0,D
19.499,-154.877,483.5,1,1,7/13/2018,2340,A,100,6.0NRT,320,1245.7,D
19.498,-154.886,403,1,1,7/13/2018,2340,A,100,6.0NRT,300,258.9,D
19.527,-154.872,336.7,1,1,7/13/2018,2340,A,66,6.0NRT,291.1,24.4,D
44.868,-73.644,301.6,1.1,1.1,7/14/2018,240,T,29,6.0NRT,285,7.1,N
30.94,-88.018,306.1,1.2,1.1,7/14/2018,415,T,63,6.0NRT,295.6,6.2,N
31.785,-86.321,301.4,1.5,1.2,7/14/2018,415,T,11,6.0NRT,281.1,9.6,N
31.647,-89.689,303.5,1.1,1,7/14/2018,415,T,50,6.0NRT,293.2,4.1,N
32.412,-89.142,304.1,1.1,1.1,7/14/2018,415,T,59,6.0NRT,284.5,6,N
33.545,-93.604,316.2,1.1,1,7/14/2018,415,T,93,6.0NRT,273.2,17.2,N
32.148,-101.929,304.9,3.4,1.7,7/14/2018,415,T,62,6.0NRT,292.3,29.2,N
32.158,-101.938,308.8,3.4,1.7,7/14/2018,415,T,76,6.0NRT,292.2,45,N
32.187,-102.023,303.7,3.4,1.7,7/14/2018,415,T,56,6.0NRT,292.2,24.9,N
35.936,-89.713,315.3,1.1,1.1,7/14/2018,415,T,90,6.0NRT,296.7,13.2,N
38.694,-90.141,307.8,1.2,1.1,7/14/2018,415,T,71,6.0NRT,297.3,5.7,N
47.834,-102.876,301.6,1.5,1.2,7/14/2018,420,T,43,6.0NRT,291.1,8.5,N
49.925,-101.114,300.4,1.2,1.1,7/14/2018,420,T,26,6.0NRT,290.3,4.9,N
17.844,-93.111,305.7,1.7,1.3,7/14/2018,410,T,65,6.0NRT,269.2,18.2,N
17.842,-93.116,319.2,1.7,1.3,7/14/2018,410,T,98,6.0NRT,268,38.3,N
19.394,-92.045,319.4,1.4,1.2,7/14/2018,410,T,98,6.0NRT,296.1,21.5,N
19.569,-92.235,316.7,1.4,1.2,7/14/2018,410,T,91,6.0NRT,294.9,18.3,N
19.567,-92.248,312,1.4,1.2,7/14/2018,410,T,77,6.0NRT,294.9,12.2,N
19.565,-92.24,320.8,1.4,1.2,7/14/2018,410,T,100,6.0NRT,295,24.6,N
19.597,-92.3,307.5,1.4,1.2,7/14/2018,410,T,55,6.0NRT,295.6,7.4,N
37.656,-119.88,318.3,1.1,1,7/14/2018,555,T,97,6.0NRT,295.4,15.8,N
41.267,-120.087,349.6,1,1,7/14/2018,555,T,100,6.0NRT,295.5,62.6,N
41.265,-120.099,387.3,1,1,7/14/2018,555,T,100,6.0NRT,303.2,190.8,N
41.263,-120.11,332,1,1,7/14/2018,555,T,100,6.0NRT,293.8,31.4,N
41.276,-120.09,316.7,1,1,7/14/2018,555,T,94,6.0NRT,292.5,14.5,N
41.274,-120.102,367.7,1,1,7/14/2018,555,T,100,6.0NRT,304.6,111.8,N
41.272,-120.113,376.8,1,1,7/14/2018,555,T,100,6.0NRT,303.8,144.6,N
41.27,-120.125,311.1,1,1,7/14/2018,555,T,82,6.0NRT,292.3,10.1,N
41.283,-120.104,317,1,1,7/14/2018,555,T,94,6.0NRT,294.3,15.3,N
41.281,-120.116,336.6,1,1,7/14/2018,555,T,100,6.0NRT,297.1,38.9,N
41.279,-120.128,314.5,1,1,7/14/2018,555,T,89,6.0NRT,292.4,13,N
47.536,-120.307,310,1,1,7/14/2018,555,T,79,6.0NRT,295.7,8.3,N
47.862,-118.413,340.4,1.1,1,7/14/2018,555,T,100,6.0NRT,290.8,48.9,N
47.86,-118.428,337,1.1,1,7/14/2018,555,T,100,6.0NRT,289.1,42,N
47.871,-118.416,345.7,1.1,1,7/14/2018,555,T,100,6.0NRT,291.3,61.4,N
47.869,-118.43,309.2,1.1,1,7/14/2018,555,T,31,6.0NRT,288.4,9.1,N
47.568,-122.375,302,1,1,7/14/2018,555,T,46,6.0NRT,290.7,4.6,N
32.339,-115.195,308.4,1,1,7/14/2018,550,T,67,6.0NRT,298.3,4.7,N
32.65,-115.619,311.3,1,1,7/14/2018,550,T,76,6.0NRT,300.5,4.8,N
18.927,-70.349,300.2,2.3,1.5,7/14/2018,655,A,22,6.0NRT,290,12.4,N
19.491,-154.81,323.5,2.6,1.6,7/14/2018,905,T,100,6.0NRT,282.5,94.9,N
19.489,-154.835,322.2,2.6,1.5,7/14/2018,905,T,91,6.0NRT,280.9,92.4,N
19.48,-154.841,306.8,2.6,1.5,7/14/2018,905,T,23,6.0NRT,281,42.6,N
19.497,-154.818,342.8,2.6,1.6,7/14/2018,905,T,100,6.0NRT,282.8,206,N
19.494,-154.843,325.8,2.6,1.5,7/14/2018,905,T,57,6.0NRT,279.4,103.9,N
19.508,-154.844,365.1,2.6,1.5,7/14/2018,905,T,100,6.0NRT,283.6,409.6,N
19.505,-154.87,318.2,2.6,1.5,7/14/2018,905,T,41,6.0NRT,277.9,72.6,N
19.522,-154.846,336.1,2.6,1.5,7/14/2018,905,T,81,6.0NRT,283.2,156.3,N
19.519,-154.871,321.8,2.6,1.5,7/14/2018,905,T,69,6.0NRT,280.5,86.2,N
20.53,-100.921,300.7,1,1,7/14/2018,835,A,32,6.0NRT,283.7,6.3,N
32.458,-97.043,310.9,1.1,1,7/14/2018,830,A,80,6.0NRT,294.9,8.6,N
32.456,-97.032,308.4,1.1,1,7/14/2018,830,A,73,6.0NRT,295.1,6.8,N
32.198,-102.002,310.4,1.2,1.1,7/14/2018,830,A,80,6.0NRT,293.1,12.4,N
32.188,-102.004,314.8,1.2,1.1,7/14/2018,830,A,90,6.0NRT,293,16.8,N
32.157,-101.926,321.1,1.2,1.1,7/14/2018,830,A,100,6.0NRT,294.3,23.8,N
32.229,-103.81,301.7,1.5,1.2,7/14/2018,830,A,44,6.0NRT,291.1,8,N
29.583,-98.031,304,1,1,7/14/2018,830,A,58,6.0NRT,293.7,4.7,N
26.891,-101.46,310.7,1,1,7/14/2018,830,A,81,6.0NRT,296.7,8.1,N
26.889,-101.45,318.7,1,1,7/14/2018,830,A,97,6.0NRT,297.4,14.8,N
26.884,-101.409,314.4,1,1,7/14/2018,830,A,89,6.0NRT,297.1,10.8,N
25.72,-100.298,305.2,1,1,7/14/2018,830,A,63,6.0NRT,294.6,4.4,N
25.583,-99.933,311.5,1,1,7/14/2018,830,A,83,6.0NRT,294.8,9,N
47.877,-118.403,324,1,1,7/14/2018,1005,A,100,6.0NRT,292.6,21.8,N
47.875,-118.39,302.4,1,1,7/14/2018,1005,A,47,6.0NRT,292,4.4,N
47.87,-118.419,316.6,1,1,7/14/2018,1005,A,94,6.0NRT,292.2,13.9,N
47.868,-118.406,384.5,1,1,7/14/2018,1005,A,100,6.0NRT,302.5,172.1,N
47.866,-118.393,344.5,1,1,7/14/2018,1005,A,100,6.0NRT,297,50.4,N
47.861,-118.422,358.1,1,1,7/14/2018,1005,A,100,6.0NRT,296.9,81.1,N
47.859,-118.409,375.4,1,1,7/14/2018,1005,A,100,6.0NRT,301.9,133.9,N
47.857,-118.396,319.6,1,1,7/14/2018,1005,A,99,6.0NRT,294.8,16.7,N
47.852,-118.425,320.2,1,1,7/14/2018,1005,A,100,6.0NRT,294.5,17.7,N
47.535,-120.315,303.6,1,1,7/14/2018,1005,A,50,6.0NRT,292.6,5.9,N
47.526,-120.317,303.2,1,1,7/14/2018,1005,A,49,6.0NRT,292.2,5.4,N
19.537,-154.879,320.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,287.6,21.1,N
19.536,-154.867,326.1,1.3,1.1,7/14/2018,1150,A,98,6.0NRT,287.1,29.8,N
19.527,-154.88,340.4,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,285.3,59.1,N
19.526,-154.868,352.2,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,284.9,93.1,N
19.524,-154.856,356,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,287.4,103.8,N
19.523,-154.844,329,1.3,1.1,7/14/2018,1150,A,67,6.0NRT,290.8,38.7,N
19.519,-154.894,324.7,1.3,1.1,7/14/2018,1150,A,50,6.0NRT,280.4,31.7,N
19.517,-154.882,350.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,284.9,87.7,N
19.516,-154.87,373,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,286.7,181.3,N
19.514,-154.857,406.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,290.6,420.4,N
19.512,-154.845,405.4,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,302.6,415,N
19.511,-154.833,350.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,299.6,91.7,N
19.509,-154.821,325.6,1.3,1.1,7/14/2018,1150,A,95,6.0NRT,297.4,0,N
19.508,-154.809,339.8,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,299.5,57.6,N
19.507,-154.883,362.8,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,283.6,136.8,N
19.505,-154.871,466.2,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,300.5,1378.5,N
19.504,-154.859,455.8,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,297.8,1146.7,N
19.502,-154.847,497.4,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,321,2242.6,N
19.501,-154.835,462.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,318.2,1281.3,N
19.498,-154.811,341.9,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,294.3,61.7,N
19.496,-154.798,324.7,1.3,1.1,7/14/2018,1150,A,91,6.0NRT,289.8,28,N
19.497,-154.884,309.7,1.3,1.1,7/14/2018,1150,A,8,6.0NRT,277.6,13.9,N
19.495,-154.872,376.6,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,285.9,205.4,N
19.494,-154.86,377.2,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,285.5,205,N
19.492,-154.848,443.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,299.3,906.4,N
19.491,-154.836,505.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,400.1,2508.4,N
19.489,-154.824,374.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,303.5,0,N
19.488,-154.812,341.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,290.2,60.5,N
19.484,-154.862,346.3,1.3,1.1,7/14/2018,1150,A,99,6.0NRT,288.5,78.6,N
19.482,-154.85,379.1,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,294.4,215.6,N
19.481,-154.838,500.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,338.1,2340.1,N
19.478,-154.813,326.7,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,292.7,31.6,N
19.474,-154.863,336.2,1.3,1.1,7/14/2018,1150,A,68,6.0NRT,288.3,52.1,N
19.472,-154.851,348,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,290.4,83.8,N
19.469,-154.827,379.2,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,305,211.2,N
19.467,-154.815,327.4,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,294.3,32.8,N
19.475,-154.868,323.6,1.3,1.1,7/14/2018,1150,A,39,6.0NRT,286.1,30,N
19.473,-154.856,333.2,1.3,1.1,7/14/2018,1150,A,67,6.0NRT,290.5,47.4,N
19.471,-154.844,352.7,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,291.8,99.8,N
19.47,-154.832,377.9,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,309.8,204,N
19.468,-154.82,335.8,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,299.7,47,N
19.469,-154.906,362.2,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,285.2,137.3,N
19.468,-154.894,366.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,288.2,152.8,N
19.466,-154.882,322,1.3,1.1,7/14/2018,1150,A,68,6.0NRT,287,28.2,N
19.463,-154.858,324.3,1.3,1.1,7/14/2018,1150,A,70,6.0NRT,288.7,32.1,N
19.46,-154.834,332.7,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,292.5,39.5,N
19.458,-154.822,321.3,1.3,1.1,7/14/2018,1150,A,100,6.0NRT,293.1,21.1,N
19.461,-154.919,306,1.3,1.1,7/14/2018,1150,A,37,6.0NRT,281.8,14.4,N
19.459,-154.907,305.5,1.3,1.1,7/14/2018,1150,A,8,6.0NRT,282.6,12.7,N
19.457,-154.895,318.1,1.3,1.1,7/14/2018,1150,A,37,6.0NRT,284.1,24.1,N
19.456,-154.883,312.4,1.3,1.1,7/14/2018,1150,A,17,6.0NRT,284.8,17.3,N
41.599,-76.017,314.8,1.2,1.1,7/14/2018,1615,T,67,6.0NRT,295.1,9.5,D
41.13,-75.89,312.8,1.2,1.1,7/14/2018,1615,T,46,6.0NRT,295.2,8.8,D
41.232,-77.075,317.7,1.1,1,7/14/2018,1615,T,0,6.0NRT,300.4,9.2,D
41.157,-77.354,319.1,1.1,1,7/14/2018,1615,T,73,6.0NRT,299.9,10.9,D
40.916,-76.091,312.8,1.2,1.1,7/14/2018,1615,T,37,6.0NRT,294.7,7.9,D
40.613,-75.33,323.1,1.3,1.1,7/14/2018,1615,T,28,6.0NRT,304.5,17,D
40.61,-75.316,323.2,1.3,1.1,7/14/2018,1615,T,39,6.0NRT,303.8,19,D
40.553,-75.626,322.1,1.3,1.1,7/14/2018,1615,T,24,6.0NRT,302,10.9,D
41.005,-78.362,311.6,1,1,7/14/2018,1615,T,57,6.0NRT,296.1,6,D
40.474,-75.762,315.6,1.2,1.1,7/14/2018,1615,T,62,6.0NRT,298.9,9.6,D
40.431,-76.515,317.8,1.2,1.1,7/14/2018,1615,T,52,6.0NRT,300.3,10.9,D
40.234,-76.739,317,1.1,1.1,7/14/2018,1615,T,57,6.0NRT,299,7.3,D
40.209,-76.849,319.8,1.1,1.1,7/14/2018,1615,T,24,6.0NRT,302.6,10.7,D
40.207,-76.836,321.7,1.1,1.1,7/14/2018,1615,T,49,6.0NRT,303.1,13.4,D
40.234,-77.113,321.1,1.1,1.1,7/14/2018,1615,T,62,6.0NRT,302,9.8,D
40.167,-76.834,318,1.1,1.1,7/14/2018,1615,T,55,6.0NRT,300.8,10.2,D
40.18,-77.228,320.4,1.1,1,7/14/2018,1615,T,31,6.0NRT,302.3,9.9,D
40.173,-77.243,320.6,1.1,1,7/14/2018,1615,T,48,6.0NRT,302.5,10.6,D
39.907,-77.664,323,1.1,1,7/14/2018,1615,T,28,6.0NRT,302.8,10.7,D
39.924,-77.985,313.8,1.1,1,7/14/2018,1615,T,35,6.0NRT,299.8,7,D
40.097,-80.719,316.9,1,1,7/14/2018,1615,T,0,6.0NRT,298.6,7.5,D
40.053,-80.602,314.3,1,1,7/14/2018,1615,T,61,6.0NRT,298.8,6.6,D
38.98,-78.351,315.4,1.1,1,7/14/2018,1615,T,14,6.0NRT,300.3,6.7,D
38.644,-77.292,322,1.1,1.1,7/14/2018,1615,T,51,6.0NRT,304.9,9.1,D
38.356,-78.674,315.5,1,1,7/14/2018,1615,T,62,6.0NRT,300.7,8.1,D
37.616,-75.799,314.2,1.4,1.2,7/14/2018,1615,T,61,6.0NRT,300.4,9.1,D
37.982,-78.206,314.1,1.1,1,7/14/2018,1615,T,28,6.0NRT,299.6,5.9,D
38.418,-82.256,318.4,1.1,1,7/14/2018,1615,T,55,6.0NRT,302.3,8.6,D
37.794,-79.876,313.7,1,1,7/14/2018,1615,T,35,6.0NRT,300.1,7.2,D
38.833,-90.068,315.7,2.8,1.6,7/14/2018,1615,T,20,6.0NRT,295.6,26.8,D
36.353,-76.805,316.1,1.3,1.1,7/14/2018,1615,T,51,6.0NRT,301.1,14.9,D
36.453,-77.535,313.9,1.2,1.1,7/14/2018,1615,T,59,6.0NRT,302.4,8.5,D
36.288,-78.395,321.1,1.1,1.1,7/14/2018,1615,T,74,6.0NRT,304.4,11.9,D
36.033,-78.498,315.8,1.1,1.1,7/14/2018,1615,T,15,6.0NRT,302.9,6.9,D
35.777,-79.816,317.8,1,1,7/14/2018,1615,T,48,6.0NRT,301.3,8.4,D
35.184,-79.184,319.4,1.1,1,7/14/2018,1615,T,64,6.0NRT,301.4,9.7,D
35.102,-79.306,323.5,1.1,1,7/14/2018,1615,T,73,6.0NRT,301.5,13.6,D
34.796,-80.408,313.7,1,1,7/14/2018,1615,T,46,6.0NRT,297.4,5.2,D
33.864,-81.017,316.3,1,1,7/14/2018,1615,T,21,6.0NRT,297.1,5.9,D
32.414,-81.386,313.9,1,1,7/14/2018,1615,T,59,6.0NRT,292.3,5.6,D
32.517,-84.348,319.7,1.1,1.1,7/14/2018,1615,T,61,6.0NRT,299.2,9.4,D
30.942,-88.005,316.8,1.7,1.3,7/14/2018,1620,T,65,6.0NRT,297.5,16.6,D
29.032,-82.105,307.6,1,1,7/14/2018,1620,T,51,6.0NRT,278.8,4.4,D
27.953,-82.357,318.1,1,1,7/14/2018,1620,T,27,6.0NRT,293,6.7,D
26.768,-80.391,326.3,1.2,1.1,7/14/2018,1620,T,78,6.0NRT,302.3,19.2,D
18.438,-77.886,313,2.6,1.5,7/14/2018,1620,T,39,6.0NRT,296.5,22.3,D
18.434,-77.863,314.1,2.6,1.5,7/14/2018,1620,T,43,6.0NRT,296.9,25.6,D
19.57,-92.238,315.9,2.3,1.5,7/14/2018,1620,T,65,6.0NRT,293.7,36.3,D
18.729,-90.109,320.4,1.6,1.2,7/14/2018,1620,T,72,6.0NRT,299.2,18.8,D
18.084,-92.557,312.7,2.3,1.5,7/14/2018,1620,T,50,6.0NRT,294.5,17.4,D
41.398,-99.637,317,1.3,1.1,7/14/2018,1755,T,37,6.0NRT,305.2,9.6,D
32.186,-102.001,332.6,1.5,1.2,7/14/2018,1755,T,75,6.0NRT,309.2,18.6,D
33.481,-114.604,336.2,2.4,1.5,7/14/2018,1755,T,41,6.0NRT,306.3,61.2,D
29.562,-113.569,311.3,1.8,1.3,7/14/2018,1755,T,40,6.0NRT,300.6,16.6,D
27.973,-107.603,312.9,1,1,7/14/2018,1755,T,59,6.0NRT,298.1,4.5,D
27.257,-110.1,339.3,1.1,1,7/14/2018,1755,T,84,6.0NRT,308,19.8,D
27.082,-110.019,321.1,1.1,1,7/14/2018,1800,T,43,6.0NRT,305.8,13.1,D
26.676,-109.467,316,1,1,7/14/2018,1800,T,65,6.0NRT,303.1,8.8,D
25.681,-109.395,314.3,1,1,7/14/2018,1800,T,61,6.0NRT,300.9,6.7,D
25.393,-108.172,351.2,1,1,7/14/2018,1800,T,95,6.0NRT,312.9,40.5,D
25.391,-108.162,337.6,1,1,7/14/2018,1800,T,84,6.0NRT,312.4,15.5,D
25.783,-111.247,315.3,1.2,1.1,7/14/2018,1800,T,50,6.0NRT,301.7,10.9,D
25.364,-108.727,322.5,1,1,7/14/2018,1800,T,75,6.0NRT,305.4,11.9,D
25.363,-108.717,322.6,1,1,7/14/2018,1800,T,74,6.0NRT,305.5,11.9,D
25.361,-108.707,322.5,1,1,7/14/2018,1800,T,75,6.0NRT,305.4,11.7,D
24.363,-111.538,310.4,1.2,1.1,7/14/2018,1800,T,22,6.0NRT,299.3,9.8,D
24.362,-111.526,310.7,1.2,1.1,7/14/2018,1800,T,26,6.0NRT,299.8,9.8,D
24.168,-110.356,333.3,1.1,1,7/14/2018,1800,T,0,6.0NRT,313.4,10.7,D
24.153,-110.375,316.2,1.1,1,7/14/2018,1800,T,65,6.0NRT,304.6,11.5,D
21.004,-103.894,316.4,1.8,1.3,7/14/2018,1800,T,31,6.0NRT,298.2,16.2,D
21.096,-104.875,315.2,1.6,1.2,7/14/2018,1800,T,62,6.0NRT,299.4,11.6,D
35.095,-79.307,313.8,2.5,1.5,7/14/2018,1755,A,59,6.0NRT,298.8,19.4,D
36.546,-77.597,321.7,1.8,1.3,7/14/2018,1755,A,75,6.0NRT,299.1,34.2,D
36.542,-77.617,316.3,1.8,1.3,7/14/2018,1755,A,67,6.0NRT,299.6,21,D
37.199,-76.603,313.9,1.5,1.2,7/14/2018,1755,A,0,6.0NRT,298.4,11,D
39.849,-75.894,315.9,1.3,1.1,7/14/2018,1755,A,52,6.0NRT,300.4,7.3,D
39.908,-77.664,321.4,1.5,1.2,7/14/2018,1755,A,16,6.0NRT,302.4,15.3,D
39.83,-82.936,314.4,3.1,1.7,7/14/2018,1755,A,36,6.0NRT,296.2,29.8,D
48.436,-80.644,315.5,1.4,1.2,7/14/2018,1755,A,67,6.0NRT,300.9,14,D
18.925,-70.354,324.4,1.4,1.2,7/14/2018,1750,A,76,6.0NRT,301.4,22.1,D
18.81,-71.56,324.9,1.7,1.3,7/14/2018,1750,A,59,6.0NRT,302,24.4,D
19.13,-71.578,323.4,1.7,1.3,7/14/2018,1750,A,74,6.0NRT,298.9,26.2,D
19.772,-71.282,322.7,1.6,1.2,7/14/2018,1750,A,42,6.0NRT,302.6,15.8,D
17.704,-93.123,321.1,1.1,1.1,7/14/2018,1925,A,68,6.0NRT,302,10.7,D
17.702,-93.133,331.7,1.1,1.1,7/14/2018,1925,A,83,6.0NRT,304.2,25.1,D
17.836,-93.12,358.9,1.1,1.1,7/14/2018,1925,A,99,6.0NRT,302.5,86.8,D
17.834,-93.13,319.7,1.1,1.1,7/14/2018,1925,A,55,6.0NRT,302.1,7.1,D
17.909,-93.519,319,1.2,1.1,7/14/2018,1925,A,67,6.0NRT,301,8.5,D
17.937,-93.401,320.4,1.2,1.1,7/14/2018,1925,A,68,6.0NRT,302.9,8,D
17.947,-93.403,320.9,1.2,1.1,7/14/2018,1925,A,69,6.0NRT,302.6,8.7,D
18.669,-90.137,330.9,1,1,7/14/2018,1925,A,82,6.0NRT,306.9,15.9,D
