latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
47.99528,-103.38862,301.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286.3,0.7,N
47.87208,-102.66818,300.1,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.9,0.8,N
47.90293,-102.92678,319.9,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,288.3,1.5,N
47.96197,-103.31417,295.8,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285.4,0.2,N
47.90788,-102.99618,304.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,287.2,0.5,N
47.90461,-102.99741,295.9,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,283.8,0.5,N
47.90373,-102.99229,303.2,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286,0.8,N
47.81932,-102.5277,320.2,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,287.1,1.7,N
47.81586,-102.5679,303.5,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,286.7,0.7,N
47.84962,-102.87167,311.9,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,284.6,1.1,N
47.90282,-103.24524,305.3,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,284.3,0.5,N
47.87548,-103.1248,308,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,287,0.8,N
47.78591,-102.62535,334.7,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,287.3,3,N
47.78864,-102.64098,297.7,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.9,0.4,N
47.80552,-102.77826,298.4,0.39,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.2,1.1,N
47.844,-103.02192,297.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285.8,0.2,N
47.81828,-102.93307,298.9,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286.5,0.3,N
47.81805,-103.05356,299.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285.6,0.2,N
47.79268,-102.92639,296.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286.5,0.4,N
47.7894,-102.92763,298.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286.3,0.4,N
47.78585,-102.90707,306.8,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286,1.2,N
47.81876,-103.11884,317.2,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,287.9,1.4,N
47.81724,-103.1303,316.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,287.3,1.6,N
47.74785,-102.72881,301.9,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.4,0.7,N
47.7611,-102.90543,295.9,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285.5,0.5,N
47.76021,-102.90027,296.2,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285,0.4,N
47.72947,-102.97343,295.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,285.4,0.2,N
47.67616,-102.74644,295.8,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.5,0.3,N
47.62833,-102.96464,320.5,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,289.5,1.7,N
47.58966,-102.90276,300.2,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,288.1,0.5,N
47.58789,-102.89252,298.2,0.39,0.37,2018-07-17,0900,N,nominal,1.0NRT,287.7,0.2,N
47.55377,-102.75702,303.4,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,287.1,0.7,N
47.53716,-102.70235,308.5,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,286.8,0.6,N
47.47318,-102.62323,319.8,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,287.1,1.3,N
47.47227,-102.61803,307.8,0.4,0.37,2018-07-17,0900,N,nominal,1.0NRT,285.7,1.3,N
47.48545,-102.89441,310.3,0.39,0.37,2018-07-17,0900,N,nominal,1.0NRT,288,1,N
48.88817,-122.74051,300.7,0.61,0.71,2018-07-17,0900,N,nominal,1.0NRT,290.3,1,N
44.76247,-93.03963,302.9,0.34,0.56,2018-07-17,0900,N,nominal,1.0NRT,290,1.6,N
46.87255,-103.28449,298.2,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,286.3,0.5,N
47.56985,-122.36958,309.3,0.58,0.7,2018-07-17,0900,N,nominal,1.0NRT,289.7,1.2,N
41.64627,-87.14249,304.8,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,289.3,3,N
41.64312,-87.13364,315.6,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,290.2,3,N
41.63655,-87.13804,314.4,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,290.7,6.3,N
41.68142,-87.42319,307.8,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,291.1,2.8,N
41.64179,-87.13434,321.4,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,290.8,5.9,N
41.64489,-87.14319,305.2,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,289.2,5,N
41.63522,-87.13871,309.7,0.79,0.78,2018-07-17,0900,N,nominal,1.0NRT,290.2,4.5,N
41.67905,-87.42514,304.4,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.7,4.8,N
41.67548,-87.43783,305.3,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.7,6.6,N
41.67505,-87.45945,309.5,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,288.9,2.8,N
41.67202,-87.45081,307.2,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.1,2.8,N
41.66287,-87.42469,310.8,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.5,3.9,N
41.66851,-87.46362,310,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,288.9,3.5,N
41.62239,-87.33236,318.3,0.77,0.78,2018-07-17,0900,N,nominal,1.0NRT,290.5,3.5,N
41.6405,-87.40665,315,0.77,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.9,4.8,N
41.61891,-87.34532,300.4,0.77,0.78,2018-07-17,0900,N,nominal,1.0NRT,289.3,3.5,N
41.61582,-87.33656,317.3,0.77,0.78,2018-07-17,0900,N,nominal,1.0NRT,289.2,3.5,N
41.61272,-87.32777,304.6,0.77,0.78,2018-07-17,0900,N,nominal,1.0NRT,289.9,5,N
41.66156,-87.62561,299.8,0.75,0.77,2018-07-17,0900,N,nominal,1.0NRT,288.6,1.5,N
47.24091,-122.97734,305.9,0.62,0.71,2018-07-17,0900,N,nominal,1.0NRT,288.5,1,N
41.17978,-87.85815,308.8,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,287.4,1.7,N
41.17566,-87.85616,301.4,0.76,0.77,2018-07-17,0900,N,nominal,1.0NRT,287,1.3,N
45.94478,-111.47267,298.1,0.53,0.42,2018-07-17,0900,N,nominal,1.0NRT,287.3,1.6,N
41.47832,-90.8308,295,0.54,0.68,2018-07-17,0900,N,nominal,1.0NRT,276.6,1.5,N
44.43157,-103.53602,302.1,0.41,0.37,2018-07-17,0900,N,nominal,1.0NRT,289.8,0.4,N
44.11592,-103.28051,307.8,0.41,0.37,2018-07-17,0900,N,nominal,1.0NRT,289.6,1,N
40.64249,-89.64029,305.8,0.65,0.73,2018-07-17,0900,N,nominal,1.0NRT,288.4,2,N
45.79998,-120.16695,307.5,0.45,0.63,2018-07-17,0900,N,nominal,1.0NRT,293.3,0.8,N
40.64212,-89.64646,303.6,0.65,0.73,2018-07-17,0900,N,nominal,1.0NRT,287.9,2.1,N
40.63969,-89.63898,299.8,0.65,0.73,2018-07-17,0900,N,nominal,1.0NRT,288.8,2.2,N
45.80238,-120.16544,308.5,0.45,0.63,2018-07-17,0900,N,nominal,1.0NRT,293.3,0.6,N
40.69084,-91.23408,312.4,0.55,0.68,2018-07-17,0900,N,nominal,1.0NRT,286,2.4,N
40.69353,-91.23103,307.4,0.55,0.68,2018-07-17,0900,N,nominal,1.0NRT,285.9,1.4,N
40.68764,-91.23425,304.5,0.55,0.68,2018-07-17,0900,N,nominal,1.0NRT,285.3,1.1,N
44.35011,-115.80995,302.2,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.4,2.6,N
44.3497,-115.80392,310.5,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,288.6,1.6,N
44.34931,-115.79799,296.4,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,285.9,1.6,N
44.34505,-115.80499,310.8,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.6,1.6,N
44.34465,-115.7991,302.8,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.3,1.6,N
44.34041,-115.8063,300.5,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,285.9,2.4,N
44.33615,-115.81348,319.4,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,288.8,4.7,N
44.35339,-115.80843,299.8,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287,1.8,N
44.34871,-115.80912,302.1,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.5,2.3,N
44.3483,-115.80326,313.3,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,289,2.3,N
44.34365,-115.8044,314.9,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.7,2.3,N
44.33902,-115.80573,303.6,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,285.7,2.4,N
44.3348,-115.81282,321.1,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,288,2.4,N
44.33099,-115.82587,303.6,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.7,1.5,N
44.32634,-115.82699,304.8,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.3,1.5,N
44.28173,-117.16098,318.4,0.63,0.54,2018-07-17,0900,N,nominal,1.0NRT,290,2.5,N
44.28122,-117.15194,312.1,0.62,0.54,2018-07-17,0900,N,nominal,1.0NRT,291.5,2.5,N
44.28082,-117.14513,311.4,0.62,0.54,2018-07-17,0900,N,nominal,1.0NRT,290.7,2.6,N
44.27677,-117.16254,300.2,0.63,0.54,2018-07-17,0900,N,nominal,1.0NRT,289.4,2.5,N
44.27544,-117.13952,312.9,0.62,0.54,2018-07-17,0900,N,nominal,1.0NRT,290.2,2.6,N
44.27045,-117.14043,304.5,0.62,0.54,2018-07-17,0900,N,nominal,1.0NRT,291,2.4,N
44.26685,-117.16578,304.1,0.63,0.54,2018-07-17,0900,N,nominal,1.0NRT,290.1,2.4,N
44.26549,-117.14191,310.4,0.62,0.54,2018-07-17,0900,N,nominal,1.0NRT,290.6,2.4,N
43.82109,-113.0048,297.2,0.39,0.44,2018-07-17,0900,N,nominal,1.0NRT,285.5,0.3,N
44.06902,-120.20786,310.9,0.44,0.63,2018-07-17,0900,N,nominal,1.0NRT,291.6,2.8,N
44.06316,-120.20693,312.2,0.44,0.63,2018-07-17,0900,N,nominal,1.0NRT,291.1,2.8,N
44.063,-120.20182,307.8,0.44,0.62,2018-07-17,0900,N,nominal,1.0NRT,290.7,4,N
44.05715,-120.20145,300.9,0.44,0.62,2018-07-17,0900,N,nominal,1.0NRT,287.7,0.9,N
44.05785,-120.20181,305.4,0.44,0.62,2018-07-17,0900,N,nominal,1.0NRT,288.3,1.4,N
44.05767,-120.19656,297.6,0.44,0.62,2018-07-17,0900,N,nominal,1.0NRT,287.4,1,N
38.83966,-90.06499,301.5,0.7,0.75,2018-07-17,0900,N,nominal,1.0NRT,290.8,2.9,N
38.69715,-90.13882,303.3,0.71,0.75,2018-07-17,0900,N,nominal,1.0NRT,289.7,1.1,N
38.69459,-90.13098,309,0.71,0.75,2018-07-17,0900,N,nominal,1.0NRT,290.2,2.4,N
38.69065,-90.14229,305.4,0.71,0.75,2018-07-17,0900,N,nominal,1.0NRT,290,2.1,N
43.32841,-114.67159,297.3,0.46,0.47,2018-07-17,0900,N,nominal,1.0NRT,283.4,0.5,N
43.32405,-114.67229,296.8,0.46,0.47,2018-07-17,0900,N,nominal,1.0NRT,283.6,0.8,N
42.68764,-111.58725,306.4,0.5,0.41,2018-07-17,0900,N,nominal,1.0NRT,287.7,3.9,N
42.68392,-111.58807,329.2,0.5,0.41,2018-07-17,0900,N,nominal,1.0NRT,289,3.9,N
42.68459,-111.59419,316.7,0.5,0.41,2018-07-17,0900,N,nominal,1.0NRT,286.6,3.9,N
42.68741,-111.58841,310,0.5,0.41,2018-07-17,0900,N,nominal,1.0NRT,287.8,5.5,N
42.6837,-111.58923,345.5,0.5,0.41,2018-07-17,0900,N,nominal,1.0NRT,290.8,5.5,N
38.10865,-90.25961,303.3,0.72,0.76,2018-07-17,0900,N,nominal,1.0NRT,290,1.4,N
37.96495,-90.08009,313,0.75,0.77,2018-07-17,0900,N,nominal,1.0NRT,289.7,2.2,N
41.78036,-107.10666,301.1,0.38,0.36,2018-07-17,0900,N,nominal,1.0NRT,287.7,0.7,N
42.98623,-122.64818,312.2,0.58,0.69,2018-07-17,0900,N,nominal,1.0NRT,291.1,1.2,N
42.93427,-122.65871,338.3,0.58,0.7,2018-07-17,0900,N,nominal,1.0NRT,291.9,5.8,N
42.93434,-122.66555,301.3,0.58,0.7,2018-07-17,0900,N,nominal,1.0NRT,290.6,4.8,N
42.93542,-122.65939,341.7,0.58,0.69,2018-07-17,0900,N,nominal,1.0NRT,292.4,7.3,N
41.2676,-105.60618,300.4,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,284,1,N
41.26682,-105.60156,299.7,0.39,0.36,2018-07-17,0900,N,nominal,1.0NRT,284.6,0.9,N
42.37625,-115.40063,343.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,295.4,25.1,N
42.37577,-115.39467,337.1,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,293.1,47.2,N
42.37774,-115.41924,313.2,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,288.4,8.3,N
42.37724,-115.41302,301.6,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,289.7,8.3,N
42.37674,-115.40677,310.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,291.1,25.1,N
42.37323,-115.41973,346.1,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,298.4,8.3,N
42.37274,-115.4136,332.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,296.6,8.3,N
42.37225,-115.40739,344.5,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,299.7,25.1,N
42.37176,-115.40131,350.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,307.6,25.1,N
42.37129,-115.39538,354.3,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,303.7,47.2,N
42.37082,-115.38952,333.5,0.49,0.48,2018-07-17,0900,N,nominal,1.0NRT,296.1,47.2,N
42.37372,-115.42591,309.6,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,289.9,4.1,N
42.36874,-115.42033,322.7,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,292.8,3.4,N
42.36826,-115.41425,324,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,294,3.4,N
42.36777,-115.40813,334.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,296.5,9.9,N
42.36729,-115.40207,348.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,295.3,9.9,N
42.36681,-115.39613,351.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,294.2,7.8,N
42.36923,-115.4265,303,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.9,2.8,N
42.36635,-115.39025,313.7,0.49,0.48,2018-07-17,0900,N,nominal,1.0NRT,286.7,7.8,N
42.36329,-115.40893,329,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,293.8,9.9,N
42.36282,-115.40288,352.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,294.3,9.9,N
42.36234,-115.3969,333.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.6,7.8,N
42.36425,-115.42104,304.7,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,288.7,3.4,N
42.36377,-115.41499,319.3,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,291.7,3.4,N
42.35834,-115.40371,333.4,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.1,4.2,N
42.35929,-115.41577,317.5,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,290,4.2,N
42.35882,-115.40974,308.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.1,4.2,N
42.35624,-115.43475,323.1,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,289.4,4.5,N
42.35387,-115.40453,335.7,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.1,4.2,N
42.35672,-115.44088,305.9,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,284.2,2.9,N
42.68908,-123.15578,324.2,0.61,0.71,2018-07-17,0900,N,nominal,1.0NRT,293.5,4.3,N
42.35176,-115.43551,340.8,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,287.7,6.8,N
42.3494,-115.40535,302.2,0.49,0.49,2018-07-17,0900,N,nominal,1.0NRT,284,1.2,N
38.47453,-94.67719,367,0.43,0.62,2018-07-17,0900,N,high,1.0NRT,290.2,8.2,N
42.18338,-116.06907,343.9,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,291.7,16.4,N
42.18289,-116.06229,345.5,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,296.8,22,N
42.1824,-116.05551,343.8,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,290.4,22,N
42.17873,-116.06952,367,0.53,0.5,2018-07-17,0900,N,high,1.0NRT,293,22,N
42.17825,-116.06282,334.5,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,292.4,6.7,N
42.17775,-116.05605,331.3,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,292.5,6.7,N
42.17727,-116.04939,300.9,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,288.5,1.9,N
42.17312,-116.05668,338.7,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,288.4,6.7,N
42.17216,-116.04351,299.1,0.53,0.5,2018-07-17,0900,N,nominal,1.0NRT,286.6,1.9,N
42.17169,-116.03699,308.7,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,287.1,2.8,N
42.18624,-116.44414,299.6,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,284,0.9,N
42.15546,-116.00643,299.4,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,288,1.3,N
42.15455,-115.99384,307.1,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,287.6,3.5,N
42.14993,-115.99447,328.7,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,291.2,3.5,N
42.15084,-116.00706,299.5,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,287.2,1.3,N
42.15038,-116.00076,309.3,0.52,0.5,2018-07-17,0900,N,nominal,1.0NRT,290,3.5,N
42.17578,-116.50165,299.2,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.7,1.3,N
42.17056,-116.4952,297.7,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.5,1,N
42.17007,-116.4878,297.5,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,285.3,1,N
42.16534,-116.48874,301.5,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.7,1,N
42.17493,-116.49579,298.8,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.1,2,N
42.1702,-116.49655,301.8,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.2,2,N
42.16966,-116.48922,304.6,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.8,1,N
42.16495,-116.49015,299.2,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.6,1,N
42.15545,-116.49126,325.3,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,289.9,2.9,N
42.15493,-116.48396,298.5,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,285.5,2.9,N
42.37093,-123.87111,309.2,0.66,0.73,2018-07-17,0900,N,nominal,1.0NRT,291.8,1.9,N
42.37136,-123.88007,302.5,0.66,0.73,2018-07-17,0900,N,nominal,1.0NRT,291.3,1.4,N
40.54724,-104.83334,295.6,0.41,0.37,2018-07-17,0900,N,nominal,1.0NRT,282.5,0.2,N
42.24527,-123.38985,311.5,0.62,0.72,2018-07-17,0900,N,nominal,1.0NRT,291.5,1.5,N
41.9513,-116.3736,321.9,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,287,2.4,N
41.95175,-116.38013,303.5,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,288.7,1.8,N
41.94706,-116.38101,296.9,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.8,1.8,N
41.95452,-116.3727,297.6,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.5,0.8,N
41.95034,-116.38011,305.2,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,288.4,2.6,N
41.94985,-116.37363,319.6,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,286.3,2.6,N
42.2425,-123.38708,306.9,0.62,0.72,2018-07-17,0900,N,nominal,1.0NRT,291.7,1.2,N
41.93773,-116.40247,295.6,0.54,0.51,2018-07-17,0900,N,nominal,1.0NRT,284.3,1.1,N
42.06006,-120.99003,297.8,0.47,0.64,2018-07-17,0900,N,nominal,1.0NRT,285.7,1.8,N
37.69862,-95.45911,302.4,0.41,0.61,2018-07-17,0900,N,nominal,1.0NRT,290.6,0.5,N
40.83704,-111.92121,306.1,0.49,0.4,2018-07-17,0900,N,nominal,1.0NRT,292.8,1.1,N
40.91491,-112.73295,308.5,0.53,0.42,2018-07-17,0900,N,nominal,1.0NRT,296.5,2.6,N
37.79545,-96.87455,304.1,0.34,0.56,2018-07-17,0900,N,nominal,1.0NRT,290.2,0.8,N
37.78944,-96.87273,303.4,0.34,0.56,2018-07-17,0900,N,nominal,1.0NRT,289,0.8,N
40.82346,-114.25736,308.2,0.41,0.45,2018-07-17,0900,N,nominal,1.0NRT,290,1.2,N
40.82209,-114.25393,307.1,0.41,0.45,2018-07-17,0900,N,nominal,1.0NRT,289.9,1,N
39.56233,-112.19666,300.2,0.49,0.4,2018-07-17,0900,N,nominal,1.0NRT,287.2,0.8,N
38.24241,-104.60712,316.8,0.44,0.38,2018-07-17,0900,N,nominal,1.0NRT,288.7,1.2,N
38.23895,-104.60818,300.7,0.44,0.38,2018-07-17,0900,N,nominal,1.0NRT,288.4,0.9,N
36.19219,-95.81187,310.2,0.43,0.62,2018-07-17,0900,N,nominal,1.0NRT,288.3,1.4,N
39.62143,-119.26431,313.7,0.37,0.58,2018-07-17,0900,N,nominal,1.0NRT,294.3,1.5,N
39.61893,-119.26425,316.2,0.37,0.58,2018-07-17,0900,N,nominal,1.0NRT,294.4,1.2,N
38.94012,-112.81743,308.7,0.51,0.41,2018-07-17,0900,N,nominal,1.0NRT,291.3,1.6,N
38.93635,-112.81812,302.8,0.51,0.41,2018-07-17,0900,N,nominal,1.0NRT,289.8,1.1,N
35.32549,-97.60606,302.5,0.36,0.58,2018-07-17,0900,N,nominal,1.0NRT,288,0.6,N
34.9343,-97.8147,305.6,0.36,0.58,2018-07-17,0900,N,nominal,1.0NRT,289.5,1,N
35.69747,-101.36456,306.8,0.45,0.47,2018-07-17,0900,N,nominal,1.0NRT,292.3,3.1,N
35.25579,-99.93696,306.4,0.55,0.51,2018-07-17,0900,N,nominal,1.0NRT,287.3,1.2,N
38.02341,-122.06611,303.1,0.5,0.66,2018-07-17,0900,N,nominal,1.0NRT,291.4,1.3,N
37.66213,-119.8703,331.1,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.6,2.4,N
37.66189,-119.8659,331,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.7,2.4,N
37.66068,-119.84351,344.1,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,295.1,3.6,N
37.66034,-119.83707,324.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.8,3.6,N
37.66095,-119.84853,308.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.8,2,N
37.65628,-119.86343,328,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.4,2.4,N
37.65467,-119.83339,339.6,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,295.2,3.6,N
37.65651,-119.86771,304.3,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.7,2.4,N
37.65583,-119.85516,304.9,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.2,2.4,N
37.65559,-119.85076,303.8,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.1,2,N
37.65535,-119.84621,306.8,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.9,2,N
37.65506,-119.84068,318.3,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294,3.6,N
37.65434,-119.82719,310.3,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.9,3.1,N
37.64808,-119.9157,367,0.38,0.59,2018-07-17,0900,N,high,1.0NRT,298.1,15.1,N
37.64766,-119.90759,354.8,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.8,15.1,N
37.64716,-119.89806,331.8,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,295.1,3.5,N
37.64697,-119.89464,336.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.8,2.9,N
37.64872,-119.92776,302.9,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.4,1.4,N
37.64855,-119.92471,304.4,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.7,3.9,N
37.64837,-119.92123,310.7,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293,3.9,N
37.64736,-119.90182,313.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.7,3.5,N
37.64679,-119.89137,310.7,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.8,2.9,N
37.64662,-119.88811,309.6,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.3,1,N
37.64301,-119.81986,308,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.6,1.4,N
37.66168,-119.86666,341.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.9,2.7,N
37.66032,-119.84421,340.1,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294.5,6.8,N
37.65995,-119.83804,335,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,295.4,2.7,N
37.66194,-119.87105,318.5,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.7,4.4,N
37.6614,-119.86206,306.9,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,292.7,2.7,N
37.65951,-119.8308,304.5,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.3,2.7,N
37.65603,-119.86401,320.3,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.2,2.8,N
37.65385,-119.82787,332.5,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.9,3.1,N
37.65527,-119.85136,311.2,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.7,2,N
37.65468,-119.84151,309.9,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,293.7,2.8,N
37.65425,-119.83452,320,0.38,0.59,2018-07-17,0900,N,nominal,1.0NRT,294,3.1,N
